evidence_id	entity_type	entity_id	field	source_asset	metadata_path	metadata_key	raw_value	normalized_value	evidence_grade	interpretation	conflict_flag
HEST::INT24::raw_z_step_size	physical_unit	HEST::INT24	z_step_size	META::hest_metadata_json	data/other_sources/hest1k/metadata/INT24.json	z_step_size			E0_unknown	Bundled HEST metadata; no block or serial inference.	no
HEST::INT25::raw_download_page_link1	physical_unit	HEST::INT25	download_page_link1	META::hest_metadata_json	data/other_sources/hest1k/metadata/INT25.json	download_page_link1	None (internal)		E3_explicit	Bundled HEST metadata; no block or serial inference.	no
HEST::INT25::raw_id	physical_unit	HEST::INT25	id	META::hest_metadata_json	data/other_sources/hest1k/metadata/INT25.json	id	INT25		E3_explicit	Bundled HEST metadata; no block or serial inference.	no
HEST::INT25::raw_patient	physical_unit	HEST::INT25	patient	META::hest_metadata_json	data/other_sources/hest1k/metadata/INT25.json	patient			E0_unknown	Bundled HEST metadata; no block or serial inference.	no
HEST::INT25::raw_slide_id	physical_unit	HEST::INT25	slide_id	META::hest_metadata_json	data/other_sources/hest1k/metadata/INT25.json	slide_id			E0_unknown	Bundled HEST metadata; no block or serial inference.	no
HEST::INT25::raw_st_technology	physical_unit	HEST::INT25	st_technology	META::hest_metadata_json	data/other_sources/hest1k/metadata/INT25.json	st_technology	Visium		E3_explicit	Bundled HEST metadata; no block or serial inference.	no
HEST::INT25::raw_study_link	physical_unit	HEST::INT25	study_link	META::hest_metadata_json	data/other_sources/hest1k/metadata/INT25.json	study_link	None (internal)		E3_explicit	Bundled HEST metadata; no block or serial inference.	no
HEST::INT25::raw_subseries	physical_unit	HEST::INT25	subseries	META::hest_metadata_json	data/other_sources/hest1k/metadata/INT25.json	subseries	Sample_6884-AS-S3-D		E3_explicit	Bundled HEST metadata; no block or serial inference.	no
HEST::INT25::raw_z_step_size	physical_unit	HEST::INT25	z_step_size	META::hest_metadata_json	data/other_sources/hest1k/metadata/INT25.json	z_step_size			E0_unknown	Bundled HEST metadata; no block or serial inference.	no
HEST::INT26::raw_download_page_link1	physical_unit	HEST::INT26	download_page_link1	META::hest_metadata_json	data/other_sources/hest1k/metadata/INT26.json	download_page_link1	None (internal)		E3_explicit	Bundled HEST metadata; no block or serial inference.	no
HEST::INT26::raw_id	physical_unit	HEST::INT26	id	META::hest_metadata_json	data/other_sources/hest1k/metadata/INT26.json	id	INT26		E3_explicit	Bundled HEST metadata; no block or serial inference.	no
HEST::INT26::raw_patient	physical_unit	HEST::INT26	patient	META::hest_metadata_json	data/other_sources/hest1k/metadata/INT26.json	patient			E0_unknown	Bundled HEST metadata; no block or serial inference.	no
HEST::INT26::raw_slide_id	physical_unit	HEST::INT26	slide_id	META::hest_metadata_json	data/other_sources/hest1k/metadata/INT26.json	slide_id			E0_unknown	Bundled HEST metadata; no block or serial inference.	no
HEST::INT26::raw_st_technology	physical_unit	HEST::INT26	st_technology	META::hest_metadata_json	data/other_sources/hest1k/metadata/INT26.json	st_technology	Visium		E3_explicit	Bundled HEST metadata; no block or serial inference.	no
HEST::INT26::raw_study_link	physical_unit	HEST::INT26	study_link	META::hest_metadata_json	data/other_sources/hest1k/metadata/INT26.json	study_link	None (internal)		E3_explicit	Bundled HEST metadata; no block or serial inference.	no
HEST::INT26::raw_subseries	physical_unit	HEST::INT26	subseries	META::hest_metadata_json	data/other_sources/hest1k/metadata/INT26.json	subseries	Sample_6884-AS-S3-C		E3_explicit	Bundled HEST metadata; no block or serial inference.	no
HEST::INT26::raw_z_step_size	physical_unit	HEST::INT26	z_step_size	META::hest_metadata_json	data/other_sources/hest1k/metadata/INT26.json	z_step_size			E0_unknown	Bundled HEST metadata; no block or serial inference.	no
HEST::INT27::raw_download_page_link1	physical_unit	HEST::INT27	download_page_link1	META::hest_metadata_json	data/other_sources/hest1k/metadata/INT27.json	download_page_link1	None (internal)		E3_explicit	Bundled HEST metadata; no block or serial inference.	no
HEST::INT27::raw_id	physical_unit	HEST::INT27	id	META::hest_metadata_json	data/other_sources/hest1k/metadata/INT27.json	id	INT27		E3_explicit	Bundled HEST metadata; no block or serial inference.	no
HEST::INT27::raw_patient	physical_unit	HEST::INT27	patient	META::hest_metadata_json	data/other_sources/hest1k/metadata/INT27.json	patient			E0_unknown	Bundled HEST metadata; no block or serial inference.	no
HEST::INT27::raw_slide_id	physical_unit	HEST::INT27	slide_id	META::hest_metadata_json	data/other_sources/hest1k/metadata/INT27.json	slide_id			E0_unknown	Bundled HEST metadata; no block or serial inference.	no
HEST::INT27::raw_st_technology	physical_unit	HEST::INT27	st_technology	META::hest_metadata_json	data/other_sources/hest1k/metadata/INT27.json	st_technology	Visium		E3_explicit	Bundled HEST metadata; no block or serial inference.	no
HEST::INT27::raw_study_link	physical_unit	HEST::INT27	study_link	META::hest_metadata_json	data/other_sources/hest1k/metadata/INT27.json	study_link	None (internal)		E3_explicit	Bundled HEST metadata; no block or serial inference.	no
HEST::INT27::raw_subseries	physical_unit	HEST::INT27	subseries	META::hest_metadata_json	data/other_sources/hest1k/metadata/INT27.json	subseries	Sample_6884-AS-S3-B		E3_explicit	Bundled HEST metadata; no block or serial inference.	no
HEST::INT27::raw_z_step_size	physical_unit	HEST::INT27	z_step_size	META::hest_metadata_json	data/other_sources/hest1k/metadata/INT27.json	z_step_size			E0_unknown	Bundled HEST metadata; no block or serial inference.	no
HEST::INT28::raw_download_page_link1	physical_unit	HEST::INT28	download_page_link1	META::hest_metadata_json	data/other_sources/hest1k/metadata/INT28.json	download_page_link1	None (internal)		E3_explicit	Bundled HEST metadata; no block or serial inference.	no
HEST::INT28::raw_id	physical_unit	HEST::INT28	id	META::hest_metadata_json	data/other_sources/hest1k/metadata/INT28.json	id	INT28		E3_explicit	Bundled HEST metadata; no block or serial inference.	no
HEST::INT28::raw_patient	physical_unit	HEST::INT28	patient	META::hest_metadata_json	data/other_sources/hest1k/metadata/INT28.json	patient			E0_unknown	Bundled HEST metadata; no block or serial inference.	no
HEST::INT28::raw_slide_id	physical_unit	HEST::INT28	slide_id	META::hest_metadata_json	data/other_sources/hest1k/metadata/INT28.json	slide_id			E0_unknown	Bundled HEST metadata; no block or serial inference.	no
HEST::INT28::raw_st_technology	physical_unit	HEST::INT28	st_technology	META::hest_metadata_json	data/other_sources/hest1k/metadata/INT28.json	st_technology	Visium		E3_explicit	Bundled HEST metadata; no block or serial inference.	no
HEST::INT28::raw_study_link	physical_unit	HEST::INT28	study_link	META::hest_metadata_json	data/other_sources/hest1k/metadata/INT28.json	study_link	None (internal)		E3_explicit	Bundled HEST metadata; no block or serial inference.	no
HEST::INT28::raw_subseries	physical_unit	HEST::INT28	subseries	META::hest_metadata_json	data/other_sources/hest1k/metadata/INT28.json	subseries	Sample_6884-AS-S3-A		E3_explicit	Bundled HEST metadata; no block or serial inference.	no
HEST::INT28::raw_z_step_size	physical_unit	HEST::INT28	z_step_size	META::hest_metadata_json	data/other_sources/hest1k/metadata/INT28.json	z_step_size			E0_unknown	Bundled HEST metadata; no block or serial inference.	no
HEST::INT2::raw_download_page_link1	physical_unit	HEST::INT2	download_page_link1	META::hest_metadata_json	data/other_sources/hest1k/metadata/INT2.json	download_page_link1	None (internal)		E3_explicit	Bundled HEST metadata; no block or serial inference.	no
HEST::INT2::raw_id	physical_unit	HEST::INT2	id	META::hest_metadata_json	data/other_sources/hest1k/metadata/INT2.json	id	INT2		E3_explicit	Bundled HEST metadata; no block or serial inference.	no
HEST::INT2::raw_patient	physical_unit	HEST::INT2	patient	META::hest_metadata_json	data/other_sources/hest1k/metadata/INT2.json	patient	Patient 23		E3_explicit	Bundled HEST metadata; no block or serial inference.	no
HEST::INT2::raw_slide_id	physical_unit	HEST::INT2	slide_id	META::hest_metadata_json	data/other_sources/hest1k/metadata/INT2.json	slide_id			E0_unknown	Bundled HEST metadata; no block or serial inference.	no
HEST::INT2::raw_st_technology	physical_unit	HEST::INT2	st_technology	META::hest_metadata_json	data/other_sources/hest1k/metadata/INT2.json	st_technology	Visium		E3_explicit	Bundled HEST metadata; no block or serial inference.	no
HEST::INT2::raw_study_link	physical_unit	HEST::INT2	study_link	META::hest_metadata_json	data/other_sources/hest1k/metadata/INT2.json	study_link	https://pubmed.ncbi.nlm.nih.gov/35231421/		E3_explicit	Bundled HEST metadata; no block or serial inference.	no
HEST::INT2::raw_subseries	physical_unit	HEST::INT2	subseries	META::hest_metadata_json	data/other_sources/hest1k/metadata/INT2.json	subseries	ccRCC tumor frozen_c_23		E3_explicit	Bundled HEST metadata; no block or serial inference.	no
HEST::INT2::raw_z_step_size	physical_unit	HEST::INT2	z_step_size	META::hest_metadata_json	data/other_sources/hest1k/metadata/INT2.json	z_step_size			E0_unknown	Bundled HEST metadata; no block or serial inference.	no
HEST::INT35::raw_download_page_link1	physical_unit	HEST::INT35	download_page_link1	META::hest_metadata_json	data/other_sources/hest1k/metadata/INT35.json	download_page_link1	None (internal)		E3_explicit	Bundled HEST metadata; no block or serial inference.	no
HEST::INT35::raw_id	physical_unit	HEST::INT35	id	META::hest_metadata_json	data/other_sources/hest1k/metadata/INT35.json	id	INT35		E3_explicit	Bundled HEST metadata; no block or serial inference.	no
HEST::INT35::raw_patient	physical_unit	HEST::INT35	patient	META::hest_metadata_json	data/other_sources/hest1k/metadata/INT35.json	patient			E0_unknown	Bundled HEST metadata; no block or serial inference.	no
HEST::INT35::raw_slide_id	physical_unit	HEST::INT35	slide_id	META::hest_metadata_json	data/other_sources/hest1k/metadata/INT35.json	slide_id			E0_unknown	Bundled HEST metadata; no block or serial inference.	no
HEST::INT35::raw_st_technology	physical_unit	HEST::INT35	st_technology	META::hest_metadata_json	data/other_sources/hest1k/metadata/INT35.json	st_technology	Visium		E3_explicit	Bundled HEST metadata; no block or serial inference.	no
HEST::INT35::raw_study_link	physical_unit	HEST::INT35	study_link	META::hest_metadata_json	data/other_sources/hest1k/metadata/INT35.json	study_link	None (internal)		E3_explicit	Bundled HEST metadata; no block or serial inference.	no
HEST::INT35::raw_subseries	physical_unit	HEST::INT35	subseries	META::hest_metadata_json	data/other_sources/hest1k/metadata/INT35.json	subseries	Sample_6884-AS-S1-B		E3_explicit	Bundled HEST metadata; no block or serial inference.	no
HEST::INT35::raw_z_step_size	physical_unit	HEST::INT35	z_step_size	META::hest_metadata_json	data/other_sources/hest1k/metadata/INT35.json	z_step_size			E0_unknown	Bundled HEST metadata; no block or serial inference.	no
HEST::INT3::raw_download_page_link1	physical_unit	HEST::INT3	download_page_link1	META::hest_metadata_json	data/other_sources/hest1k/metadata/INT3.json	download_page_link1	None (internal)		E3_explicit	Bundled HEST metadata; no block or serial inference.	no
HEST::INT3::raw_id	physical_unit	HEST::INT3	id	META::hest_metadata_json	data/other_sources/hest1k/metadata/INT3.json	id	INT3		E3_explicit	Bundled HEST metadata; no block or serial inference.	no
HEST::INT3::raw_patient	physical_unit	HEST::INT3	patient	META::hest_metadata_json	data/other_sources/hest1k/metadata/INT3.json	patient	Patient 22		E3_explicit	Bundled HEST metadata; no block or serial inference.	no
HEST::INT3::raw_slide_id	physical_unit	HEST::INT3	slide_id	META::hest_metadata_json	data/other_sources/hest1k/metadata/INT3.json	slide_id			E0_unknown	Bundled HEST metadata; no block or serial inference.	no
HEST::INT3::raw_st_technology	physical_unit	HEST::INT3	st_technology	META::hest_metadata_json	data/other_sources/hest1k/metadata/INT3.json	st_technology	Visium		E3_explicit	Bundled HEST metadata; no block or serial inference.	no
HEST::INT3::raw_study_link	physical_unit	HEST::INT3	study_link	META::hest_metadata_json	data/other_sources/hest1k/metadata/INT3.json	study_link	https://pubmed.ncbi.nlm.nih.gov/35231421/		E3_explicit	Bundled HEST metadata; no block or serial inference.	no
HEST::INT3::raw_subseries	physical_unit	HEST::INT3	subseries	META::hest_metadata_json	data/other_sources/hest1k/metadata/INT3.json	subseries	ccRCC tumor frozen_c_5		E3_explicit	Bundled HEST metadata; no block or serial inference.	no
HEST::INT3::raw_z_step_size	physical_unit	HEST::INT3	z_step_size	META::hest_metadata_json	data/other_sources/hest1k/metadata/INT3.json	z_step_size			E0_unknown	Bundled HEST metadata; no block or serial inference.	no
HEST::INT4::raw_download_page_link1	physical_unit	HEST::INT4	download_page_link1	META::hest_metadata_json	data/other_sources/hest1k/metadata/INT4.json	download_page_link1	None (internal)		E3_explicit	Bundled HEST metadata; no block or serial inference.	no
HEST::INT4::raw_id	physical_unit	HEST::INT4	id	META::hest_metadata_json	data/other_sources/hest1k/metadata/INT4.json	id	INT4		E3_explicit	Bundled HEST metadata; no block or serial inference.	no
HEST::INT4::raw_patient	physical_unit	HEST::INT4	patient	META::hest_metadata_json	data/other_sources/hest1k/metadata/INT4.json	patient	Patient 21		E3_explicit	Bundled HEST metadata; no block or serial inference.	no
HEST::INT4::raw_slide_id	physical_unit	HEST::INT4	slide_id	META::hest_metadata_json	data/other_sources/hest1k/metadata/INT4.json	slide_id			E0_unknown	Bundled HEST metadata; no block or serial inference.	no
HEST::INT4::raw_st_technology	physical_unit	HEST::INT4	st_technology	META::hest_metadata_json	data/other_sources/hest1k/metadata/INT4.json	st_technology	Visium		E3_explicit	Bundled HEST metadata; no block or serial inference.	no
HEST::INT4::raw_study_link	physical_unit	HEST::INT4	study_link	META::hest_metadata_json	data/other_sources/hest1k/metadata/INT4.json	study_link	https://pubmed.ncbi.nlm.nih.gov/35231421/		E3_explicit	Bundled HEST metadata; no block or serial inference.	no
HEST::INT4::raw_subseries	physical_unit	HEST::INT4	subseries	META::hest_metadata_json	data/other_sources/hest1k/metadata/INT4.json	subseries	ccRCC tumor frozen_c_2		E3_explicit	Bundled HEST metadata; no block or serial inference.	no
HEST::INT4::raw_z_step_size	physical_unit	HEST::INT4	z_step_size	META::hest_metadata_json	data/other_sources/hest1k/metadata/INT4.json	z_step_size			E0_unknown	Bundled HEST metadata; no block or serial inference.	no
HEST::INT5::raw_download_page_link1	physical_unit	HEST::INT5	download_page_link1	META::hest_metadata_json	data/other_sources/hest1k/metadata/INT5.json	download_page_link1	None (internal)		E3_explicit	Bundled HEST metadata; no block or serial inference.	no
HEST::INT5::raw_id	physical_unit	HEST::INT5	id	META::hest_metadata_json	data/other_sources/hest1k/metadata/INT5.json	id	INT5		E3_explicit	Bundled HEST metadata; no block or serial inference.	no
HEST::INT5::raw_patient	physical_unit	HEST::INT5	patient	META::hest_metadata_json	data/other_sources/hest1k/metadata/INT5.json	patient	Patient 20		E3_explicit	Bundled HEST metadata; no block or serial inference.	no
HEST::INT5::raw_slide_id	physical_unit	HEST::INT5	slide_id	META::hest_metadata_json	data/other_sources/hest1k/metadata/INT5.json	slide_id			E0_unknown	Bundled HEST metadata; no block or serial inference.	no
HEST::INT5::raw_st_technology	physical_unit	HEST::INT5	st_technology	META::hest_metadata_json	data/other_sources/hest1k/metadata/INT5.json	st_technology	Visium		E3_explicit	Bundled HEST metadata; no block or serial inference.	no
